,state/ut,district,year,murder,assault on women,kidnapping and abduction,dacoity,robbery,arson,hurt,prevention of atrocities (poa) act,protection of civil rights (pcr) act,other crimes against scs,total_atrocities
8315,odisha,khurda,2012,0,4,0,0,0,2,14,63,0,0,83
8316,odisha,koraput,2012,0,4,0,0,0,0,0,15,0,0,19
8317,odisha,malkangir,2012,0,0,0,0,0,0,1,7,0,0,8
8318,odisha,mayurbhanj,2012,0,2,0,0,0,1,0,24,0,0,27
8319,odisha,nayagarh,2012,0,3,0,0,0,0,2,51,0,0,56
8320,odisha,nowrangpur,2012,0,0,0,0,0,0,0,14,0,0,14
8321,odisha,nuapada,2012,0,0,0,0,0,0,1,13,0,0,14
8322,odisha,puri,2012,2,4,0,0,0,3,42,167,0,0,218
8323,odisha,rayagada,2012,0,1,0,0,0,0,0,15,0,0,16
8324,odisha,rourkela,2012,0,0,0,0,0,0,1,8,0,0,9
8325,odisha,sambalpur,2012,0,1,2,1,0,0,4,34,0,0,42
8326,odisha,sonepur,2012,0,2,0,0,0,1,0,28,0,0,31
8327,odisha,srp(cuttack),2012,0,0,0,0,0,0,0,3,0,0,3
8328,odisha,srp(rourkela),2012,0,0,0,0,0,0,2,2,0,0,4
8329,odisha,sundargarh,2012,0,0,0,0,0,0,0,12,0,0,12
8330,punjab,amritsar rural,2012,1,1,0,0,0,0,0,1,0,1,4
8331,punjab,barnala,2012,0,0,0,0,0,0,0,0,0,1,1
8332,punjab,batala,2012,0,0,0,0,0,0,1,0,0,0,1
8333,punjab,bhatinda,2012,0,1,0,0,0,0,0,0,0,1,2
8334,punjab,cp amritsar,2012,0,0,0,0,0,0,0,0,0,1,1
8335,punjab,cp jalandhar,2012,0,0,0,0,0,0,0,0,0,0,0
8336,punjab,cp ludhiana,2012,1,0,0,0,0,0,0,0,0,3,4
8337,punjab,faridkot,2012,0,2,0,0,0,0,0,0,0,1,3
8338,punjab,fatehgarh sahib,2012,0,0,0,0,0,0,1,0,0,0,1
8339,punjab,fazilka,2012,0,0,0,0,0,0,0,0,0,1,1
8340,punjab,ferozpur,2012,0,1,0,0,0,0,0,0,0,2,3
8341,punjab,g.r.p,2012,0,0,0,0,0,0,0,0,0,0,0
8342,punjab,gurdaspur,2012,0,0,0,0,0,0,0,0,0,2,2
8343,punjab,hoshiarpur,2012,0,0,0,0,0,0,1,0,0,1,2
8344,punjab,jalandhar rural,2012,0,0,1,0,0,0,1,0,0,1,3
8345,punjab,kapurthala,2012,1,0,0,0,0,0,4,0,0,0,5
8346,punjab,khanna,2012,0,0,0,0,0,0,0,0,0,0,0
8347,punjab,ludhiana rural,2012,0,0,0,0,0,0,2,1,0,3,6
8348,punjab,mansa,2012,0,0,0,0,0,0,0,0,0,1,1
8349,punjab,moga,2012,1,2,0,0,0,0,0,1,0,1,5
8350,punjab,muktsar,2012,0,3,1,0,0,0,8,1,0,3,16
8351,punjab,pathankot,2012,0,0,0,0,0,0,1,0,0,0,1
8352,punjab,patiala,2012,0,1,0,0,0,0,0,0,0,0,1
8353,punjab,ropar,2012,0,0,0,0,0,0,1,2,0,1,4
8354,punjab,sangrur,2012,0,0,0,0,0,0,0,1,0,0,1
8355,punjab,sas ngr,2012,0,0,0,0,0,0,1,1,0,0,2
8356,punjab,sbs nagar,2012,0,0,0,0,0,0,0,0,0,0,0
8357,punjab,tarn taran,2012,0,1,0,0,0,0,0,0,0,0,1
8358,rajasthan,ajmer,2012,1,6,0,0,0,0,6,6,0,162,181
8359,rajasthan,alwar,2012,5,19,0,0,0,10,4,9,0,365,412
8360,rajasthan,banswara,2012,0,0,1,0,0,1,0,0,0,17,19
8361,rajasthan,baran,2012,3,6,8,0,0,0,10,8,0,88,123
8362,rajasthan,barmer,2012,2,2,0,0,0,0,0,2,0,159,165
8363,rajasthan,bharatpur,2012,3,11,0,0,0,8,4,0,0,443,469
8364,rajasthan,bhilwara,2012,0,6,0,0,0,3,0,1,0,135,145
8365,rajasthan,bikaner,2012,2,11,0,0,0,0,8,3,0,223,247
8366,rajasthan,bundi,2012,2,0,0,0,0,0,2,1,0,68,73
8367,rajasthan,chittorgarh,2012,0,5,1,0,0,1,0,2,0,102,111
8368,rajasthan,churu,2012,4,10,0,0,0,0,159,4,0,22,199
8369,rajasthan,dausa,2012,0,0,4,0,0,0,0,2,0,135,141
8370,rajasthan,dholpur,2012,3,3,2,0,0,0,67,0,0,106,181
8371,rajasthan,dungarpur,2012,0,0,0,0,0,0,1,0,0,3,4
8372,rajasthan,g.r.p.ajmer,2012,0,0,0,0,0,0,0,2,0,0,2
8373,rajasthan,g.r.p.jodhpur,2012,0,1,0,0,0,0,0,2,0,0,3
8374,rajasthan,ganganagar,2012,6,24,10,0,0,1,31,8,0,301,381
8375,rajasthan,hanumangarh,2012,1,16,3,0,0,0,11,4,0,250,285
8376,rajasthan,jaipur east,2012,0,4,0,0,0,0,0,2,0,38,44
8377,rajasthan,jaipur north,2012,0,1,0,0,0,0,2,0,0,21,24
8378,rajasthan,jaipur rural,2012,2,5,0,0,0,3,6,0,0,112,128
8379,rajasthan,jaipur south,2012,2,1,0,0,0,0,0,2,0,61,66
8380,rajasthan,jaipur west,2012,1,6,0,0,0,0,0,4,0,72,83
8381,rajasthan,jaisalmer,2012,0,1,0,0,0,0,0,0,0,46,47
8382,rajasthan,jalore,2012,0,2,0,0,0,0,0,2,0,117,121
8383,rajasthan,jhalawar,2012,2,10,3,0,0,0,0,0,0,99,114
8384,rajasthan,jhunjhunu,2012,0,4,0,0,0,1,3,1,0,126,135
8385,rajasthan,jodhpur east,2012,0,0,1,0,0,0,4,1,0,39,45
8386,rajasthan,jodhpur rural,2012,1,3,0,0,0,1,126,8,0,0,139
8387,rajasthan,jodhpur west,2012,0,3,0,0,0,0,3,3,0,41,50
8388,rajasthan,karauli,2012,3,3,0,0,0,1,0,0,0,161,168
8389,rajasthan,kota city,2012,2,6,0,0,0,0,2,0,0,37,47
8390,rajasthan,kota rural,2012,2,3,0,0,0,0,3,3,0,38,49
8391,rajasthan,nagaur,2012,2,7,5,0,0,0,4,2,0,220,240
8392,rajasthan,pali,2012,6,3,0,0,0,0,2,8,0,206,225
8393,rajasthan,pratapgarh,2012,0,4,0,0,0,0,17,0,0,16,37
8394,rajasthan,rajsamand,2012,0,1,0,0,0,0,19,7,0,19,46
8395,rajasthan,sawai madhopur,2012,0,2,0,0,0,0,0,5,0,102,109
8396,rajasthan,sikar,2012,6,7,0,0,0,2,5,0,0,207,227
8397,rajasthan,sirohi,2012,2,0,1,0,0,0,17,4,0,39,63
8398,rajasthan,tonk,2012,3,1,4,0,1,0,48,1,0,76,134
8399,rajasthan,udaipur,2012,0,5,0,0,0,0,4,4,0,64,77
8400,sikkim,east,2012,1,3,0,0,0,0,0,0,0,1,5
8401,sikkim,north,2012,0,0,0,0,0,0,0,0,0,0,0
8402,sikkim,south,2012,0,0,0,0,0,0,0,0,0,0,0
8403,sikkim,west,2012,0,0,0,0,0,0,0,0,0,0,0
8404,tamil nadu,ariyalur,2012,0,1,0,0,0,0,3,32,0,0,36
8405,tamil nadu,chennai,2012,0,0,0,0,0,0,0,18,1,0,19
8406,tamil nadu,chennai rly.,2012,0,0,0,0,0,0,0,0,0,1,1
8407,tamil nadu,coimbatore rural,2012,1,0,0,0,0,0,9,22,0,0,32
8408,tamil nadu,coimbatore urban,2012,0,0,0,0,0,0,0,5,0,0,5
8409,tamil nadu,cuddalore,2012,0,0,0,0,0,0,0,70,0,0,70
8410,tamil nadu,dharmapuri,2012,1,2,0,0,0,0,0,29,0,29,61
8411,tamil nadu,dindigul,2012,0,0,0,0,0,0,0,47,0,0,47
8412,tamil nadu,erode,2012,0,2,0,0,0,1,2,34,0,0,39
8413,tamil nadu,kanchipuram,2012,0,0,0,0,0,0,0,9,0,0,9
8414,tamil nadu,kanyakumari,2012,0,0,0,0,0,0,0,11,0,0,11
8415,tamil nadu,karur,2012,0,0,0,0,0,0,0,15,0,0,15
8416,tamil nadu,krishnagiri,2012,2,0,0,0,0,0,0,24,0,0,26
8417,tamil nadu,madurai rural,2012,0,0,0,0,0,0,0,120,6,0,126
8418,tamil nadu,madurai urban,2012,1,0,0,0,0,0,3,1,0,11,16
8419,tamil nadu,nagapattinam,2012,8,0,0,0,0,0,9,23,0,0,40
8420,tamil nadu,namakkal,2012,0,2,0,0,0,0,7,33,0,0,42
8421,tamil nadu,nilgiris,2012,0,1,0,0,0,0,0,2,0,0,3
8422,tamil nadu,perambalur,2012,0,1,0,0,0,0,2,9,0,0,12
8423,tamil nadu,pudukottai,2012,1,0,0,0,0,0,0,48,0,0,49
8424,tamil nadu,ramnathapuram,2012,2,0,0,0,0,0,3,50,0,0,55
8425,tamil nadu,salem rural,2012,1,1,0,0,0,0,0,24,0,0,26
8426,tamil nadu,salem urban,2012,0,0,0,0,0,0,0,6,0,5,11
8427,tamil nadu,sivagangai,2012,3,1,0,0,0,2,6,56,0,0,68
8428,tamil nadu,thanjavur,2012,3,0,0,0,0,0,2,84,2,0,91
8429,tamil nadu,theni,2012,0,0,0,0,2,0,16,41,0,27,86
8430,tamil nadu,thirunelveli rural,2012,3,2,1,0,0,2,20,2,0,137,167
8431,tamil nadu,thirunelveli urban,2012,2,1,0,0,0,0,0,18,0,0,21
8432,tamil nadu,thiruvallur,2012,0,0,0,0,0,0,0,11,0,0,11
8433,tamil nadu,thiruvannamalai,2012,0,0,0,0,0,0,0,38,0,0,38
8434,tamil nadu,thiruvarur,2012,0,0,0,0,0,0,0,41,0,0,41
8435,tamil nadu,thoothugudi,2012,3,2,0,0,0,0,2,57,0,4,68
8436,tamil nadu,tiruppur,2012,0,0,0,0,0,0,0,34,0,0,34
8437,tamil nadu,trichy rly.,2012,0,0,0,0,0,0,0,0,0,0,0
8438,tamil nadu,trichy rural,2012,3,2,0,0,0,0,0,24,0,0,29
8439,tamil nadu,trichy urban,2012,0,0,0,0,0,0,0,8,0,0,8
8440,tamil nadu,vellore,2012,0,0,0,0,0,0,0,22,0,0,22
8441,tamil nadu,villupuram,2012,1,3,1,0,0,0,107,0,0,0,112
8442,tamil nadu,virudhunagar,2012,2,13,2,0,0,0,0,75,0,8,100
8443,tripura,dhalai,2012,0,0,0,0,0,0,0,0,0,0,0
8444,tripura,gomati,2012,0,2,0,0,0,0,7,0,0,1,10
8445,tripura,grp,2012,0,0,0,0,0,0,0,0,0,0,0
8446,tripura,khowai,2012,1,0,0,0,0,1,17,0,0,15,34
8447,tripura,north,2012,0,0,0,0,0,0,0,0,0,0,0
8448,tripura,sipahijala,2012,0,0,0,0,0,0,0,0,0,0,0
8449,tripura,south,2012,1,2,1,0,0,0,12,0,0,14,30
8450,tripura,unakoti,2012,0,0,0,0,0,0,0,0,0,1,1
8451,tripura,west,2012,0,0,0,0,0,0,0,1,0,0,1
8452,uttar pradesh,agra,2012,8,13,3,0,1,0,14,0,0,80,119
8453,uttar pradesh,aligarh,2012,7,8,6,0,0,1,5,0,0,123,150
8454,uttar pradesh,allahabad,2012,4,6,5,0,0,1,25,0,0,109,150
8455,uttar pradesh,ambedkar nagar,2012,2,1,0,0,0,0,0,50,0,0,53
8456,uttar pradesh,auraiya,2012,2,1,5,0,0,0,1,0,0,35,44
8457,uttar pradesh,azamgarh,2012,4,3,5,0,0,1,11,0,0,74,98
8458,uttar pradesh,badaun,2012,3,3,2,0,0,1,2,0,0,21,32
8459,uttar pradesh,baghpat,2012,1,0,3,0,0,0,1,0,0,20,25
8460,uttar pradesh,bahraich,2012,0,2,1,0,0,0,0,235,0,0,238
8461,uttar pradesh,ballia,2012,0,2,3,0,0,3,5,52,0,40,105
8462,uttar pradesh,balrampur,2012,1,0,0,0,0,1,0,38,0,0,40
8463,uttar pradesh,banda,2012,2,4,2,0,0,2,4,40,0,58,112
8464,uttar pradesh,barabanki,2012,3,6,0,0,0,1,0,0,0,156,166
8465,uttar pradesh,bareilly,2012,6,7,19,0,0,1,1,56,0,34,124
8466,uttar pradesh,basti,2012,2,1,0,0,0,1,0,0,0,88,92
8467,uttar pradesh,bhim nagar,2012,2,5,2,0,0,0,0,0,0,29,38
8468,uttar pradesh,bijnor,2012,4,6,3,0,0,1,0,0,0,40,54
8469,uttar pradesh,bulandshahar,2012,3,11,3,0,0,2,1,0,0,70,90
8470,uttar pradesh,chandoli,2012,0,2,1,0,0,0,4,0,0,28,35
8471,uttar pradesh,chitrakoot dham,2012,4,3,0,0,0,0,0,54,0,3,64
8472,uttar pradesh,csm nagar,2012,2,6,4,1,0,2,3,76,0,1,95
8473,uttar pradesh,deoria,2012,0,3,5,0,0,0,0,0,0,44,52
8474,uttar pradesh,etah,2012,2,3,6,1,0,2,8,0,0,44,66
8475,uttar pradesh,etawah,2012,7,0,1,0,0,3,1,2,0,26,40
8476,uttar pradesh,faizabad,2012,1,9,7,0,0,0,0,92,0,0,109
8477,uttar pradesh,fatehgarh,2012,2,2,5,0,0,0,0,0,0,45,54
8478,uttar pradesh,fatehpur,2012,4,8,6,0,0,1,17,0,0,67,103
8479,uttar pradesh,firozabad,2012,6,4,3,0,0,1,3,0,0,82,99
8480,uttar pradesh,g.r.p.,2012,1,0,0,0,0,0,0,0,0,0,1
8481,uttar pradesh,gautambudh nagar,2012,2,2,7,0,0,0,2,0,0,28,41
8482,uttar pradesh,ghaziabad,2012,9,5,7,0,0,0,4,0,0,42,67
8483,uttar pradesh,ghazipur,2012,2,2,0,0,0,2,4,31,0,16,57
8484,uttar pradesh,gonda,2012,1,4,1,0,0,0,3,127,0,0,136
8485,uttar pradesh,gorakhpur,2012,2,6,4,0,0,0,5,170,0,2,189
8486,uttar pradesh,hamirpur,2012,2,5,0,0,0,0,1,24,0,26,58
8487,uttar pradesh,hardoi,2012,5,8,7,0,0,3,17,49,0,110,199
8488,uttar pradesh,hathras,2012,2,4,5,0,0,0,10,0,0,18,39
8489,uttar pradesh,j.p.nagar,2012,2,1,4,0,0,0,0,0,0,22,29
8490,uttar pradesh,jalaun,2012,3,2,1,1,0,0,0,0,0,42,49
8491,uttar pradesh,jaunpur,2012,2,0,6,0,0,0,0,86,1,29,124
8492,uttar pradesh,jhansi,2012,7,3,2,0,0,0,2,45,0,6,65
8493,uttar pradesh,kannauj,2012,3,3,0,0,0,0,0,0,0,61,67
8494,uttar pradesh,kanpur nagar,2012,4,9,16,0,0,1,10,0,0,117,157
8495,uttar pradesh,kanshiram nagar,2012,2,2,0,0,0,0,2,0,0,20,26
8496,uttar pradesh,kaushambi,2012,1,1,4,0,0,2,2,0,0,33,43
8497,uttar pradesh,khiri,2012,9,7,0,0,0,1,17,31,0,37,102
8498,uttar pradesh,kushi nagar,2012,1,7,7,0,0,0,21,0,0,48,84
8499,uttar pradesh,lalitpur,2012,1,3,2,0,0,1,0,37,0,13,57
8500,uttar pradesh,lucknow,2012,8,7,3,0,0,0,3,68,0,82,171
8501,uttar pradesh,maharajganj,2012,1,5,3,0,0,0,0,34,0,9,52
8502,uttar pradesh,mahoba,2012,2,3,3,0,0,1,2,32,0,23,66
8503,uttar pradesh,mainpuri,2012,4,1,2,0,0,0,0,0,0,46,53
8504,uttar pradesh,mathura,2012,6,0,0,0,0,0,3,0,0,111,120
8505,uttar pradesh,mau,2012,0,2,3,0,0,0,5,0,0,55,65
8506,uttar pradesh,meerut,2012,11,6,10,0,0,0,5,0,0,89,121
8507,uttar pradesh,mirzapur,2012,3,1,0,0,0,0,0,21,0,0,25
8508,uttar pradesh,moradabad,2012,2,2,5,0,0,0,3,0,0,38,50
8509,uttar pradesh,muzaffarnagar,2012,3,0,2,0,0,0,4,0,0,9,18
8510,uttar pradesh,panchshil nagar,2012,4,1,0,0,0,0,0,0,0,19,24
8511,uttar pradesh,pilibhit,2012,3,2,0,0,0,0,0,5,0,61,71
8512,uttar pradesh,prabuddh nagar,2012,1,0,2,0,0,0,3,0,0,5,11
8513,uttar pradesh,pratapgarh,2012,2,5,3,0,0,0,18,0,0,124,152
8514,uttar pradesh,raibareilly,2012,2,5,4,0,0,0,1,38,0,30,80
8515,uttar pradesh,ramabai nagar,2012,2,2,3,0,0,0,4,0,0,55,66
8516,uttar pradesh,rampur,2012,4,5,3,0,0,0,0,0,0,49,61
8517,uttar pradesh,saharanpur,2012,5,5,2,0,0,1,3,0,0,18,34
8518,uttar pradesh,sant kabirnagar,2012,2,5,2,0,0,0,0,0,0,31,40
8519,uttar pradesh,shahjahanpur,2012,2,4,7,0,0,0,6,0,0,51,70
8520,uttar pradesh,shrawasti,2012,0,0,0,0,0,0,0,60,0,0,60
8521,uttar pradesh,sidharthnagar,2012,0,4,6,0,0,0,0,27,0,0,37
8522,uttar pradesh,sitapur,2012,11,9,10,0,0,2,5,0,0,207,244
8523,uttar pradesh,sonbhadra,2012,1,1,0,0,0,0,3,14,0,1,20
8524,uttar pradesh,st.ravidasnagar,2012,2,0,0,0,0,0,0,21,0,0,23
8525,uttar pradesh,sultanpur,2012,2,5,1,0,0,0,6,36,0,35,85
8526,uttar pradesh,unnao,2012,6,12,11,0,0,0,0,0,0,225,254
8527,uttar pradesh,varanasi,2012,2,0,0,0,0,0,1,89,0,0,92
8528,uttarakhand,almora,2012,0,0,0,0,0,0,0,1,0,0,1
8529,uttarakhand,bageshwar,2012,0,0,0,0,0,0,2,2,0,0,4
8530,uttarakhand,chamoli,2012,0,0,0,0,0,0,0,0,0,0,0
8531,uttarakhand,champawat,2012,0,0,0,0,0,0,1,0,0,0,1
8532,uttarakhand,dehradun,2012,0,0,0,0,0,0,3,4,0,0,7
8533,uttarakhand,haridwar,2012,1,1,0,0,0,0,0,0,0,0,2
8534,uttarakhand,nainital,2012,1,2,0,0,0,0,0,0,0,0,3
8535,uttarakhand,pauri garhwal,2012,0,0,0,0,0,0,2,2,0,0,4
8536,uttarakhand,pithoragarh,2012,0,0,0,0,0,0,0,1,0,0,1
8537,uttarakhand,rudra prayag,2012,0,0,0,0,0,0,0,3,0,0,3
8538,uttarakhand,tehri garhwal,2012,0,0,0,0,0,0,0,0,0,0,0
8539,uttarakhand,udhamsingh nagar,2012,1,1,2,0,0,0,1,0,0,0,5
8540,uttarakhand,uttarkashi,2012,0,1,0,0,0,0,0,1,0,0,2
8541,west bengal,24 parganas north,2012,0,0,0,0,0,0,0,1,0,3,4
8542,west bengal,24 parganas south,2012,0,0,0,0,0,0,0,1,0,1,2
8543,west bengal,asansol,2012,0,0,0,0,0,0,2,0,0,3,5
8544,west bengal,bankura,2012,0,0,0,0,0,0,0,0,0,6,6
8545,west bengal,bdn cp,2012,0,0,0,0,0,0,1,0,0,1,2
8546,west bengal,birbhum,2012,0,3,0,0,0,0,0,0,0,0,3
8547,west bengal,bkp cp,2012,0,0,0,0,0,0,0,0,0,0,0
8548,west bengal,burdwan,2012,0,0,0,0,0,0,0,0,0,17,17
8549,west bengal,coochbehar,2012,0,0,0,0,0,0,0,1,0,0,1
8550,west bengal,dakshin dinajpur,2012,0,0,0,0,0,0,0,0,0,2,2
8551,west bengal,darjeeling,2012,0,1,0,0,0,0,1,2,0,4,8
8552,west bengal,hooghly,2012,0,0,0,0,0,0,1,1,0,3,5
8553,west bengal,howrah,2012,0,0,0,0,0,0,0,0,0,0,0
8554,west bengal,howrah city,2012,0,0,0,0,0,0,0,0,0,2,2
8555,west bengal,howrah g.r.p.,2012,0,0,0,0,0,0,0,0,0,0,0
8556,west bengal,jalpaiguri,2012,0,0,0,0,0,0,0,0,0,0,0
8557,west bengal,jhargram,2012,0,0,0,0,0,0,0,0,0,0,0
8558,west bengal,kharagpur g.r.p.,2012,0,0,0,0,0,0,0,0,0,0,0
8559,west bengal,kolkata,2012,0,0,0,0,0,0,0,2,0,2,4
8560,west bengal,malda,2012,0,2,0,0,0,0,0,0,0,0,2
8561,west bengal,murshidabad,2012,0,0,0,0,0,0,0,0,0,2,2
8562,west bengal,nadia,2012,0,0,0,0,0,0,0,0,0,0,0
8563,west bengal,paschim midnapur,2012,0,0,0,0,0,0,0,0,0,2,2
8564,west bengal,purab midnapur,2012,0,0,0,0,0,0,2,5,0,9,16
8565,west bengal,purulia,2012,0,1,0,0,0,0,0,0,0,0,1
8566,west bengal,sealdah g.r.p.,2012,0,0,0,0,0,0,0,0,0,0,0
8567,west bengal,siliguri g.r.p.,2012,0,0,0,0,0,0,0,0,0,0,0
8568,west bengal,siliguri_pc,2012,0,0,0,0,0,0,0,0,0,0,0
8569,west bengal,uttar dinajpur,2012,0,0,0,0,0,0,0,0,0,1,1
8570,a&n islands,car,2012,0,0,0,0,0,0,0,0,0,0,0
8571,a&n islands,north,2012,0,0,0,0,0,0,0,0,0,0,0
8572,a&n islands,south,2012,0,0,0,0,0,0,0,0,0,0,0
8573,chandigarh,chandigarh,2012,0,0,0,0,0,0,0,1,0,1,2
8574,d&n haveli,d and n haveli,2012,0,0,0,0,0,0,0,0,0,0,0
8575,daman & diu,daman,2012,0,0,0,0,0,0,0,0,0,0,0
8576,daman & diu,diu,2012,0,0,0,0,0,0,0,0,0,0,0
8577,delhi,caw,2012,0,0,0,0,0,0,0,0,0,0,0
8578,delhi,central,2012,0,0,0,0,0,0,0,1,0,0,1
8579,delhi,crime branch,2012,0,0,0,0,0,0,0,0,0,0,0
8580,delhi,east,2012,0,0,0,0,0,0,0,6,0,3,9
8581,delhi,eow,2012,0,0,0,0,0,0,0,0,0,0,0
8582,delhi,grp(rly),2012,0,0,0,0,0,0,0,0,0,0,0
8583,delhi,igi airport,2012,0,0,0,0,0,0,0,0,0,0,0
8584,delhi,new delhi,2012,0,0,0,0,0,0,0,3,0,0,3
8585,delhi,north,2012,0,0,0,0,0,0,0,2,0,0,2
8586,delhi,north-east,2012,0,0,0,0,0,0,0,1,0,1,2
8587,delhi,north-west,2012,0,0,0,0,0,0,0,2,0,0,2
8588,delhi,outer,2012,0,0,0,0,0,0,0,3,0,0,3
8589,delhi,south,2012,0,0,0,0,0,0,0,5,0,1,6
8590,delhi,south-east,2012,0,0,0,0,0,0,0,4,0,0,4
8591,delhi,south-west,2012,0,0,0,0,0,0,0,9,0,1,10
8592,delhi,stf,2012,0,0,0,0,0,0,0,0,0,0,0
8593,delhi,west,2012,0,0,0,0,0,0,0,2,0,0,2
8594,lakshadweep,lakshadweep,2012,0,0,0,0,0,0,0,0,0,0,0
8595,puducherry,karaikal,2012,1,0,0,0,0,0,0,0,0,0,1
8596,puducherry,puducherry,2012,1,0,0,0,0,0,0,1,20,1,23
8597,andhra pradesh,adilabad,2013,2,3,0,0,0,0,8,15,0,42,70
8598,andhra pradesh,anantapur,2013,2,4,0,0,0,0,37,18,0,56,117
8599,andhra pradesh,chittoor,2013,2,3,0,0,0,1,27,9,0,55,97
8600,andhra pradesh,cuddapah,2013,2,2,0,0,0,0,78,22,0,72,176
8601,andhra pradesh,cyberabad,2013,2,8,0,0,0,0,15,61,1,58,145
8602,andhra pradesh,east godavari,2013,3,9,0,0,0,1,26,28,2,112,181
8603,andhra pradesh,guntakal rly.,2013,0,0,0,0,0,0,0,0,0,0,0
8604,andhra pradesh,guntur,2013,4,4,3,0,0,0,44,14,0,75,144
8605,andhra pradesh,guntur urban,2013,2,3,0,0,0,0,9,10,0,30,54
8606,andhra pradesh,hyderabad city,2013,1,3,0,0,0,0,0,110,0,2,116
8607,andhra pradesh,karimnagar,2013,4,9,0,0,0,1,23,70,1,113,221
8608,andhra pradesh,khammam,2013,0,5,0,0,0,0,4,4,0,34,47
8609,andhra pradesh,krishna,2013,2,1,0,0,0,0,21,8,0,45,77
8610,andhra pradesh,kurnool,2013,4,2,0,3,0,0,51,45,0,129,234
8611,andhra pradesh,mahaboobnagar,2013,5,9,0,0,0,0,39,15,0,91,159
8612,andhra pradesh,medak,2013,1,5,0,0,0,0,6,13,0,41,66
8613,andhra pradesh,nalgonda,2013,4,4,0,0,0,0,25,38,1,135,207
8614,andhra pradesh,nellore,2013,2,3,0,0,0,1,34,34,0,89,163
8615,andhra pradesh,nizamabad,2013,1,1,0,0,1,0,7,10,0,52,72
8616,andhra pradesh,prakasham,2013,3,1,2,0,0,0,60,15,0,76,157
8617,andhra pradesh,rajahmundry,2013,0,0,1,0,0,0,12,4,0,37,54
8618,andhra pradesh,ranga reddy,2013,3,4,0,0,0,0,8,8,0,30,53
8619,andhra pradesh,secunderabad rly.,2013,0,0,0,0,0,0,0,0,0,0,0
8620,andhra pradesh,srikakulam,2013,0,2,2,0,0,1,33,38,0,25,101
8621,andhra pradesh,tirupathi urban,2013,1,0,1,0,0,0,6,9,1,50,68
8622,andhra pradesh,vijayawada city,2013,2,0,0,0,0,0,5,8,0,39,54
8623,andhra pradesh,vijayawada rly.,2013,0,0,0,0,0,0,0,0,0,0,0
8624,andhra pradesh,visakha rural,2013,0,2,0,0,0,0,20,11,0,26,59
8625,andhra pradesh,visakhapatnam,2013,0,4,1,0,0,0,16,11,0,27,59
8626,andhra pradesh,vizianagaram,2013,0,9,0,0,0,0,7,25,0,62,103
8627,andhra pradesh,warangal,2013,0,1,0,0,0,0,16,10,0,0,27
8628,andhra pradesh,warangal urban,2013,0,2,0,0,0,0,1,14,0,21,38
8629,andhra pradesh,west godavari,2013,1,11,4,0,0,0,21,18,0,96,151
8630,arunachal pradesh,anjaw,2013,0,0,0,0,0,0,0,0,0,0,0
8631,arunachal pradesh,changlang,2013,0,0,0,0,0,0,0,0,0,0,0
8632,arunachal pradesh,dibang valley,2013,0,0,0,0,0,0,0,0,0,0,0
8633,arunachal pradesh,k/kumey,2013,0,0,0,0,0,0,0,0,0,0,0
8634,arunachal pradesh,kameng east,2013,0,0,0,0,0,0,0,0,0,0,0
8635,arunachal pradesh,kameng west,2013,0,0,0,0,0,0,0,0,0,0,0
8636,arunachal pradesh,lohit,2013,0,0,0,0,0,0,0,0,0,0,0
8637,arunachal pradesh,longding,2013,0,0,0,0,0,0,0,0,0,0,0
8638,arunachal pradesh,papum pare,2013,0,0,0,0,0,0,0,0,0,0,0
8639,arunachal pradesh,rural,2013,0,0,0,0,0,0,0,0,0,0,0
8640,arunachal pradesh,siang east,2013,0,0,0,0,0,0,0,0,0,0,0
8641,arunachal pradesh,siang upper,2013,0,0,0,0,0,0,0,0,0,0,0
8642,arunachal pradesh,siang west,2013,0,0,0,0,0,0,0,0,0,0,0
8643,arunachal pradesh,subansiri lower,2013,0,0,0,0,0,0,0,0,0,0,0
8644,arunachal pradesh,subansiri upper,2013,0,0,0,0,0,0,0,0,0,0,0
8645,arunachal pradesh,tawang,2013,0,0,0,0,0,0,0,0,0,0,0
8646,arunachal pradesh,tirap,2013,0,0,0,0,0,0,0,0,0,0,0
8647,arunachal pradesh,upper dibang valley,2013,0,0,0,0,0,0,0,0,0,0,0
8648,assam,baksa,2013,0,0,0,0,0,0,0,0,0,0,0
8649,assam,barpeta,2013,0,0,0,0,0,0,0,0,0,0,0
8650,assam,bieo,2013,0,0,0,0,0,0,0,0,0,0,0
8651,assam,bongaigaon,2013,0,0,0,0,0,0,0,0,0,0,0
8652,assam,c.i.d.,2013,0,0,0,0,0,0,0,0,0,0,0
8653,assam,cachar,2013,0,0,0,0,0,0,0,1,0,1,2
8654,assam,chirang,2013,0,0,0,0,0,0,0,0,0,0,0
8655,assam,darrang,2013,0,0,0,0,0,0,0,0,0,0,0
8656,assam,dhemaji,2013,0,0,0,0,0,0,0,0,0,0,0
8657,assam,dhubri,2013,0,0,0,0,0,0,0,0,0,0,0
8658,assam,dibrugarh,2013,0,0,0,0,0,0,0,0,0,0,0
8659,assam,g.r.p.,2013,0,0,0,0,0,0,0,0,0,0,0
8660,assam,goalpara,2013,0,0,0,0,0,0,0,0,0,0,0
8661,assam,golaghat,2013,0,0,0,0,0,0,0,0,0,0,0
8662,assam,guwahati city,2013,0,0,0,0,0,0,0,0,0,0,0
